39.9133771,-75.1651257,39.9133771,-75.1651257,2HR,1,2,5/22/2015 9:54,2
39.945165,-75.1656184,39.945165,-75.1656184,2HR,1,2,5/23/2015 9:54,2
39.9431857,-75.15373375,39.9431857,-75.15373375,2HR,2,2,5/24/2015 9:54,2
39.9490268,-75.14919991,39.9490268,-75.14919991,24HR,2.5,2,5/25/2015 9:54,24
39.9493868,-75.15235941,39.9493868,-75.15235941,24HR,2.5,2,5/26/2015 9:54,24
39.948057,-75.1542701,39.948057,-75.1542701,24HR,2.5,2,5/27/2015 9:54,24
39.9497751,-75.15546491,39.9497751,-75.15546491,24HR,2.5,2,5/28/2015 9:54,24
40.0429397,-75.16395937,40.0429397,-75.16395937,24HR,2.5,2,5/29/2015 9:54,24
39.9489924,-75.15424158,39.9489924,-75.15424158,24HR,2.5,2,5/30/2015 9:54,24
39.949792,-75.16077212,39.949792,-75.16077212,24HR,2.5,2,5/31/2015 9:54,24
39.9501191,-75.14752014,39.9501191,-75.14752014,24HR,2.5,2,6/1/2015 9:54,24
39.948057,-75.1542701,39.948057,-75.1542701,24HR,2,2,6/2/2015 9:54,24
39.949205,-75.1508031,39.949205,-75.1508031,2HR,2,2,6/3/2015 9:54,2
39.94881,-75.15270097,39.94881,-75.15270097,2HR,1,2,6/4/2015 9:54,2
39.9499822,-75.15708851,39.9499822,-75.15708851,1HR,2,2,6/5/2015 9:54,1
39.9489924,-75.15424158,39.9489924,-75.15424158,1HR,1,2,6/6/2015 9:54,1
39.949627,-75.16038231,39.949627,-75.16038231,1HR,1,2,6/7/2015 9:54,1
39.948448,-75.15737682,39.948448,-75.15737682,2HR,1,2,6/8/2015 9:54,2
39.9415879,-75.14916696,39.9415879,-75.14916696,24HR,2,2,6/9/2015 9:54,24
39.9416823,-75.1508995,39.9416823,-75.1508995,2HR,1.5,2,6/10/2015 9:54,2
39.9414878,-75.14927344,39.9414878,-75.14927344,2HR,2,2,6/11/2015 9:54,2
39.9420445,-75.15406687,39.9420445,-75.15406687,2HR,2.5,2,6/12/2015 9:54,2
39.9443081,-75.14335121,39.9443081,-75.14335121,24HR,2,2,6/13/2015 9:54,24
39.9469232,-75.14528152,39.9469232,-75.14528152,24HR,2,2,6/14/2015 9:54,24
39.9482405,-75.14581651,39.9482405,-75.14581651,24HR,2,2,6/15/2015 9:54,24
39.9463918,-75.14347681,39.9463918,-75.14347681,3HR,1,2,6/16/2015 9:54,3
39.9470723,-75.14634552,39.9470723,-75.14634552,2HR,1,2,6/17/2015 9:54,2
39.9483618,-75.1440986,39.9483618,-75.1440986,3HR,1,2,6/18/2015 9:54,3
39.9503386,-75.16579192,39.9503386,-75.16579192,24HR,2.5,2,6/19/2015 9:54,24
39.9507274,-75.16895492,39.9507274,-75.16895492,24HR,2.5,2,6/20/2015 9:54,24
39.9496332,-75.16671372,39.9496332,-75.16671372,24HR,2.5,2,6/21/2015 9:54,24
39.9506755,-75.1601985,39.9506755,-75.1601985,2HR,2,2,6/22/2015 9:54,2
39.9443132,-75.17180952,39.9443132,-75.17180952,24HR,0.75,2,6/23/2015 9:54,24
39.9528337,-75.17034552,39.9528337,-75.17034552,2HR,2,2,6/24/2015 9:54,2
39.947541,-75.17138418,39.947541,-75.17138418,2HR,1.5,2,6/25/2015 9:54,2
39.943589,-75.1658426,39.943589,-75.1658426,24HR,2,2,6/26/2015 9:54,24
39.9443132,-75.17180952,39.9443132,-75.17180952,24HR,2,2,6/27/2015 9:54,24
39.946091,-75.1793335,39.946091,-75.1793335,24HR,2,2,6/28/2015 9:54,24
39.9452866,-75.17709442,39.9452866,-75.17709442,24HR,2,2,6/29/2015 9:54,24
39.9436359,-75.16560211,39.9436359,-75.16560211,2HR,1,2,6/30/2015 9:54,2
39.9454315,-75.17171895,39.9454315,-75.17171895,2HR,1,2,7/1/2015 9:54,2
39.9460048,-75.17159444,39.9460048,-75.17159444,2HR,1,2,7/2/2015 9:54,2
39.945288,-75.16688424,39.945288,-75.16688424,2HR,1.5,2,7/3/2015 9:54,2
39.9438697,-75.16720415,39.9438697,-75.16720415,1HR,1,2,7/4/2015 9:54,1
39.9437143,-75.16734742,39.9437143,-75.16734742,1HR,2,2,7/5/2015 9:54,1
39.944096,-75.17103717,39.944096,-75.17103717,1HR,2,2,7/6/2015 9:54,1
39.9443132,-75.17180952,39.9443132,-75.17180952,2HR,1,2,7/7/2015 9:54,2
39.94459,-75.17347256,39.94459,-75.17347256,1HR,2,2,7/8/2015 9:54,1
39.9489718,-75.16957492,39.9489718,-75.16957492,24HR,2.5,2,7/9/2015 9:54,24
39.9497077,-75.1675378,39.9497077,-75.1675378,24HR,2,2,7/10/2015 9:54,24
39.948734,-75.17262442,39.948734,-75.17262442,2HR,2,2,7/11/2015 9:54,2
39.9492405,-75.17300892,39.9492405,-75.17300892,2HR,2.5,2,7/12/2015 9:54,2
39.952596,-75.1781526,39.952596,-75.1781526,24HR,2,2,7/13/2015 9:54,24
39.9522468,-75.17539761,39.9522468,-75.17539761,24HR,2,2,7/14/2015 9:54,24
39.9516976,-75.17573272,39.9516976,-75.17573272,24HR,2,2,7/15/2015 9:54,24
39.951903,-75.17044518,39.951903,-75.17044518,1HR,2,2,7/16/2015 9:54,1
39.9522178,-75.17358672,39.9522178,-75.17358672,2HR,2,2,7/17/2015 9:54,2
39.9525388,-75.1758082,39.9525388,-75.1758082,2HR,2,2,7/18/2015 9:54,2
39.9528094,-75.1772395,39.9528094,-75.1772395,2HR,1.25,2,7/19/2015 9:54,2
39.9518244,-75.17194161,39.9518244,-75.17194161,1HR,1,2,7/20/2015 9:54,1
39.9508971,-75.17050942,39.9508971,-75.17050942,2HR,1,2,7/21/2015 9:54,2
39.9571472,-75.19293953,39.9571472,-75.19293953,24HR,0.75,2,7/22/2015 9:54,24
39.9541589,-75.19662244,39.9541589,-75.19662244,24HR,0.5,2,7/23/2015 9:54,24
39.9547909,-75.18877213,39.9547909,-75.18877213,24HR,2,2,7/24/2015 9:54,24
39.95558,-75.19302934,39.95558,-75.19302934,24HR,2,2,7/25/2015 9:54,24
39.955759,-75.19474764,39.955759,-75.19474764,24HR,2,2,7/26/2015 9:54,24
39.9564148,-75.19302154,39.9564148,-75.19302154,24HR,2,2,7/27/2015 9:54,24
39.958433,-75.18262793,39.958433,-75.18262793,24HR,0.75,2,7/28/2015 9:54,24
39.9575862,-75.19951174,39.9575862,-75.19951174,24HR,2,2,7/29/2015 9:54,24
39.9552253,-75.1929963,39.9552253,-75.1929963,24HR,2,2,7/30/2015 9:54,24
39.9573026,-75.19116673,39.9573026,-75.19116673,24HR,2,2,7/31/2015 9:54,24
39.9572786,-75.1911862,39.9572786,-75.1911862,3HR,1.5,2,8/1/2015 9:54,3
39.9555351,-75.188275,39.9555351,-75.188275,3HR,1.5,2,8/2/2015 9:54,3
39.9595643,-75.19703281,39.9595643,-75.19703281,3HR,1,2,8/3/2015 9:54,3
39.9555732,-75.1894728,39.9555732,-75.1894728,3HR,2,2,8/4/2015 9:54,3
39.9566395,-75.1981683,39.9566395,-75.1981683,3HR,2,2,8/5/2015 9:54,3
39.9535159,-75.18527351,39.9535159,-75.18527351,24HR,1,2,8/6/2015 9:54,24
39.9553485,-75.19869084,39.9553485,-75.19869084,24HR,2,2,8/7/2015 9:54,24
39.954301,-75.19511136,39.954301,-75.19511136,3HR,2,2,8/8/2015 9:54,3
39.955379,-75.196931,39.955379,-75.196931,3HR,2,2,8/9/2015 9:54,3
39.9556568,-75.20023424,39.9556568,-75.20023424,3HR,2,2,8/10/2015 9:54,3
39.9541589,-75.19662244,39.9541589,-75.19662244,3HR,2,2,8/11/2015 9:54,3
39.9533097,-75.1834893,39.9533097,-75.1834893,3HR,2,2,8/12/2015 9:54,3
39.9560649,-75.19980064,39.9560649,-75.19980064,2HR,1,2,8/13/2015 9:54,2
39.9535328,-75.18541643,39.9535328,-75.18541643,3HR,0.5,2,8/14/2015 9:54,3
39.954762,-75.19895938,39.954762,-75.19895938,2HR,1.5,2,8/15/2015 9:54,2
39.9552957,-75.1999703,39.9552957,-75.1999703,3HR,2,2,8/16/2015 9:54,3
39.9521332,-75.18474693,39.9521332,-75.18474693,4HR,1.25,2,8/17/2015 9:54,4
39.9548642,-75.20244664,39.9548642,-75.20244664,2HR,0.5,2,8/18/2015 9:54,2
39.9521895,-75.20359224,39.9521895,-75.20359224,2HR,1,2,8/19/2015 9:54,2
39.9534235,-75.2032788,39.9534235,-75.2032788,2HR,1,2,8/20/2015 9:54,2
39.9510339,-75.1972635,39.9510339,-75.1972635,24HR,2,2,8/21/2015 9:54,24
39.9498259,-75.20093144,39.9498259,-75.20093144,3HR,1,2,8/22/2015 9:54,3
39.952844,-75.18882232,39.952844,-75.18882232,24HR,1,2,8/23/2015 9:54,24
39.9521332,-75.18474693,39.9521332,-75.18474693,3HR,1.5,2,8/24/2015 9:54,3
39.9525726,-75.19005563,39.9525726,-75.19005563,3HR,1.5,2,8/25/2015 9:54,3
